,subject_id,rpl,resting_alpha_power,resting_total_power,smr_strength,mu_erd_real_C3,mu_erd_real_C4,mu_erd_real_Cz,beta_erd_real_C3,beta_erd_real_C4,beta_erd_real_Cz,mu_ers_real_C3,mu_ers_real_C4,mu_ers_real_Cz,beta_ers_real_C3,beta_ers_real_C4,beta_ers_real_Cz,mu_erd_imagined_C3,mu_erd_imagined_C4,mu_erd_imagined_Cz,beta_erd_imagined_C3,beta_erd_imagined_C4,beta_erd_imagined_Cz,mu_ers_imagined_C3,mu_ers_imagined_C4,mu_ers_imagined_Cz,beta_ers_imagined_C3,beta_ers_imagined_C4,beta_ers_imagined_Cz,FF_alpha_entropy_gap,FF_alpha_entropy_imagined,FF_alpha_entropy_real,FF_alpha_lzc_gap,FF_alpha_lzc_imagined,FF_alpha_lzc_real,FF_beta_entropy_gap,FF_beta_entropy_imagined,FF_beta_entropy_real,FF_beta_lzc_gap,FF_beta_lzc_imagined,FF_beta_lzc_real,LRF_alpha_entropy_gap,LRF_alpha_entropy_imagined,LRF_alpha_entropy_real,LRF_alpha_lzc_gap,LRF_alpha_lzc_imagined,LRF_alpha_lzc_real,LRF_beta_entropy_gap,LRF_beta_entropy_imagined,LRF_beta_entropy_real,LRF_beta_lzc_gap,LRF_beta_lzc_imagined,LRF_beta_lzc_real,FF_tar_gap,FF_tar_imagined,FF_tar_real,LRF_tar_gap,LRF_tar_imagined,LRF_tar_real,mean_accuracy
94,S095,1.3644600165708736,1.3564188260310136e-10,9.941066865703628e-11,2.911611318251474,-33.73590653475549,-52.62724582754497,-32.77188663147667,-51.70511077623237,-69.52439771186313,-55.3787855308691,277.12859773243366,829.8380584920103,230.14155191627893,226.40869907615416,90.92146488686429,239.4235826809088,-50.34678423825719,-67.8668114182029,-73.75747446135071,-68.86981526376871,-46.29807988413039,-50.93296536690928,129.23315452496277,143.20287544191018,222.27012192711388,172.81655714952277,326.04180459884844,117.58603994351832,0.0067901939066571,-0.0147963303844889,-0.0080061364778318,0.0040140068382891,-0.059591089622045,-0.0555770827837559,0.0051481884782628,-0.039825354695951,-0.0346771662176881,0.0037464063824031,-0.052830484757264,-0.0490840783748608,0.0059127913221101,-0.0202935773689238,-0.0143807860468136,0.0026091044448879,-0.0648761986257924,-0.0622670941809045,-0.0005041958442169,-0.0377060815078013,-0.0382102773520183,-0.0032112054706312,-0.0469432747277733,-0.0501544801984046,-0.2749696804282884,0.3403675871201632,0.0653979066918746,0.0124377666557834,0.1319155505845717,0.1443533172403551,0.3999999999999999
95,S096,0.8211920492490921,7.003495524853125e-11,8.528450234335813e-11,2.888841884253296,-66.00822206176981,-74.92672783283601,-72.0146966875486,-50.76582849816853,-59.45400956374647,-48.9987330353512,755.0140262161528,441.0207563478745,709.130647615155,9.218216720877368,161.5969814769458,-3.8499091893671946,-91.1896176720184,-70.07036450588643,-81.03300273520341,-60.75532369812883,-58.31543172162546,-59.5256041164962,468.0757573726809,276.3954841965278,283.8671386549642,47.103879871954575,49.73788307668817,72.41330868009533,-0.0015702841755906,-0.0368504528225458,-0.0384207369981365,-0.004415407522118,-0.027796787481116,-0.032212195003234,0.0056933493645197,-0.0274560889012404,-0.0217627395367207,-0.0069576118530344,-0.0499666333219966,-0.0569242451750311,0.0034440986808503,-0.0419980395787147,-0.0385539408978644,-0.0052851090037473,-0.0263918850877148,-0.0316769940914621,0.003291348218962,-0.0273015359113517,-0.0240101876923897,0.0052182088897757,-0.0574594460868029,-0.0522412371970271,0.0752448554219946,-0.2329726466316245,-0.1577277912096299,0.0830082700586523,-0.1918856374981155,-0.1088773674394631,0.5111111111111111
96,S097,1.3028566141536793,4.180204352911601e-11,3.2084914851716153e-11,2.125698609883493,-75.0538297864382,-87.8760409316721,-78.58712481346969,-50.85221329114689,-60.865830135563485,-56.762438669623336,430.4957191001012,267.1691410275961,834.4591025206412,266.43628684031654,265.6112171374916,328.80242838159734,-67.69987541181412,-73.78157482952494,-65.64019357671349,-47.41801750131488,-7.772196811909669,-18.400236517567727,2347.8479559064085,1825.8522893516688,1195.0127404819575,219.0711153064697,248.4463249640579,253.2282255283163,0.001270095452755,-0.0240389214281951,-0.0227688259754399,-0.0047499080919754,-0.0518505142035692,-0.0566004222955447,0.0005016637911356,-0.0082745583830705,-0.0077728945919349,0.0011373019375153,-0.0538546836509686,-0.0527173817134533,-0.0011679334420275,-0.0163385046831289,-0.0175064381251565,0.0006021010257433,-0.0529878161410845,-0.0523857151153411,0.0061661705383427,-0.0123253519701108,-0.006159181431768,-0.0020070034191445,-0.0557278868421702,-0.0577348902613147,0.063808868355564,0.0167443166706355,0.0805531850261995,0.0207555808565141,0.0310466479743554,0.0518022288308695,0.7333333333333332
97,S098,2.9936226584901764,3.5152879494655826e-11,1.1742588664259063e-11,8.274923704702289,-89.34014953935723,-85.20614340344268,-77.94757839793677,-26.669001363273463,-52.076389300326674,-53.01096546785943,1480.4147585708956,982.4834234221752,601.6134900083076,387.0908800817395,203.37603951053975,218.9660796113216,-76.61296367691907,-78.57016237003222,-79.46402515949848,-36.616544464962686,-60.14673066709362,-57.98235096820319,1915.8684671838716,705.6306355701385,1345.887965438603,144.7981269663176,288.0751237554517,207.167163626326,-0.0015197090047397,-0.0502902459551732,-0.051809954959913,-0.0102357174376371,-0.0360298530498795,-0.0462655704875167,0.0009589112104286,-0.0572900585992258,-0.0563311473887972,-0.004281607294175,-0.0595647244944223,-0.0638463317885974,-0.0035294830126354,-0.0601023903841068,-0.0636318733967423,0.0040140068382891,-0.040645960913912,-0.0366319540756229,0.0054183101554674,-0.0571592556560999,-0.0517409455006324,-0.0131793224523825,-0.0515367108178441,-0.0647160332702267,0.011375567644653,-0.0565685028984999,-0.0451929352538469,-0.0032299991512396,-0.0537443096391682,-0.0569743087904078,0.6222222222222221
98,S099,2.330145960566063,1.0469208671700847e-10,4.492941149985969e-11,2.5775154003174947,-77.23445951714109,-69.6924535474723,-75.60433398834144,-57.06767852644432,-46.9993543525879,-51.96840506633854,203.42672278874835,1048.6782187807423,460.16123491732753,281.11456325767995,192.0009748284832,200.3032337690697,-85.12848300990052,-87.17154972930754,-88.42491152603263,-51.588002833107325,-59.02927947502196,-59.49338437403288,244.81479753219156,188.57136767647935,188.2340091111273,69.93495723191455,93.42033617085823,50.878145655428064,0.0188764526185549,-0.0303826386110862,-0.0115061859925312,-0.0163905279230138,-0.060791141308567,-0.0771816692315809,0.0072323856293832,-0.0147817062445549,-0.0075493206151716,0.0018063030772301,-0.0450949190856687,-0.0432886160084386,-0.0068769583933188,-0.0183472326503643,-0.0252241910436831,-0.0028098047868024,-0.0724317611396054,-0.0752415659264078,0.0040482403448309,-0.0132966033105454,-0.0092483629657144,-0.0012711021654581,-0.0480385241004141,-0.0493096262658723,0.0344458474920613,0.06876098550242,0.1032068329944814,-0.0532094936138375,0.0859434229806836,0.0327339293668461,0.3777777777777777
99,S100,3.3919634744381644,1.288727741596955e-10,3.799356187968434e-11,7.753486081195199,-88.94915998615804,-80.62766782557601,-66.77977793913264,-62.8987726076547,-42.25542192108854,-36.79869842776161,131.3439060069028,89.7872131649299,97.53146015726824,33.176384851442684,75.71359445967649,52.65251228140946,-83.15063064341025,-74.95449306460817,-82.47057044229147,-49.93398700694173,-56.30852429562384,-34.119562132779166,390.2297949142628,628.6849224993747,680.6764148334252,129.1940317767684,102.01480116481048,120.87867732002152,-0.0472101181165986,-0.0540482026724573,-0.101258320789056,0.0062225853881924,-0.0756675581188907,-0.0694449727306982,-0.0016274745586416,-0.0247891520262341,-0.0264166265848759,0.002909260700973,-0.0361369771130768,-0.0332277164121037,-0.0384486694455233,-0.0528723266978203,-0.0913209961433437,0.0034749502817178,-0.0809203899400921,-0.0774454396583742,-0.0060510704542261,-0.0269996822208869,-0.0330507526751131,0.002909260700973,-0.0354096619378335,-0.0325004012368604,0.1109413920008475,0.091005209653404,0.2019466016542516,0.0710193764494487,0.0982830617030857,0.1693024381525345,0.7214285714285714
100,S101,0.4543351909620272,2.465898772547696e-11,5.4274879463470676e-11,2.425232199031008,-63.70625494298907,-50.80554286524384,-63.56038219605831,-62.29371674852872,-41.67042347468203,-52.28710257198643,676.2606674795386,256.0591619794802,255.89101816680508,244.67077733276835,179.6268092999021,218.28696148644903,-41.63419719652467,-55.267410982173615,-44.58764068361511,-39.79959306267721,-40.84959873973912,-35.96201476609004,677.1808894094759,520.1851606178084,1025.5381938112348,382.18281429026655,310.5969525312673,330.8279403441742,-0.0043707237462674,-0.0356581956182171,-0.0400289193644845,-0.0031443053566597,-0.0941269800425854,-0.0972712853992452,-0.001649355984561,-0.0055073006016473,-0.0071566565862083,-0.0024753042169449,-0.0438772053720658,-0.0463525095890107,-0.0027182021595324,-0.0323086164311977,-0.0350268185907302,-0.0009366015956007,-0.091718575939612,-0.0926551775352128,-0.0022696394162986,-0.0043546377361276,-0.0066242771524263,0.0038133064963746,-0.0501658160853854,-0.0463525095890108,0.0346455650774502,0.0336033452046867,0.068248910282137,0.0028254335183537,0.0166442695935309,0.0194697031118847,0.4
101,S102,2.169761919329499,2.3426717767901307e-11,1.0796907051968468e-11,2.9328550999421523,-78.95309007802965,-70.6818994405799,-73.50130791893008,-53.09229767568786,-33.80777851023656,-47.12029573923337,607.0730350301056,299.4335222384949,2279.3022099740656,106.62735846293124,111.87583397018932,234.870752820908,-41.16158951202743,-50.80606976577228,-44.81408581218058,-63.25073981917421,-65.903681237755,-58.41090970569516,463.4350137088503,486.13460919258057,718.4379985775042,331.6100221316018,147.71968548700835,383.4009374479097,-0.0040445776349105,-0.0302836448077622,-0.0343282224426728,0.0106371181214661,-0.0864417676657942,-0.075804649544328,-0.0012271709693171,-0.0363897229256005,-0.0376168938949177,0.0022077037610589,-0.0556374555723211,-0.0534297518112621,-0.0043940199345743,-0.0316136296250955,-0.0360076495596699,0.0091653156140934,-0.0750687482906417,-0.0659034326765483,0.0019344669586412,-0.0390725633573394,-0.0371380963986982,0.0004683007978003,-0.0530952512414047,-0.0526269504436043,0.0034210704115529,-0.082072094957133,-0.07865102454558,0.0012625572602718,-0.0832688839820253,-0.0820063267217535,0.6666666666666666
102,S103,0.5483640594782839,1.2679826066937908e-10,2.3123007147845456e-10,4.328535351152887,-76.773490951136,-61.23144970762924,-55.968503849043,-81.50611553383769,-58.73823422282125,-72.80458131089568,357.7461977486419,519.3729374291064,397.972937747368,176.19984695638064,178.90732390775136,154.92165605605862,-71.4509834801785,-80.85499540539256,-80.64715557818501,-56.63606938538999,-57.19312143847392,-53.54556337510892,329.4309285345524,340.20991078225967,810.1166220304526,87.90583286328925,205.6046889916891,136.29680803269278,-0.0025911043395918,-0.0070545931638297,-0.0096456975034215,0.0028767049007738,-0.0510939157657506,-0.0482172108649767,-0.0047837694038772,-0.007186073865224,-0.0119698432691013,-0.0037464063824031,-0.052313805254489,-0.0560602116368922,0.0071757815744744,-0.0038789128188744,0.0032968687555999,-0.0023415039890019,-0.049220712574549,-0.051562216563551,0.0035151223397502,-0.0134939607912301,-0.0099788384514798,0.0121089206288388,-0.0614791208685825,-0.0493702002397436,-0.0959496531821564,0.2903491635249424,0.1943995103427858,0.1203988423701202,0.1410227771409457,0.261421619511066,0.5777777777777777
103,S104,2.513869404347985,7.844603705116595e-11,3.120529527726691e-11,2.8020834438359614,-78.59274410119185,-77.79890967801222,-81.52133251370175,-55.86834529012005,-54.28586658824735,-45.924420559396566,215.9138120680908,123.85565915448556,354.5465248572189,623.7576375663213,73.67803782724319,123.31111391338878,-49.34968284013248,-56.96167764557123,-67.05218710314428,-43.71738880475319,-71.37635834333487,-49.79387417184274,457.0325336264413,174.67903043226394,292.61151935480444,127.4224641445311,136.03620572065554,113.20752102899084,0.0058499427052694,-0.057869060586833,-0.0520191178815634,0.0242178412576775,-0.056823136214811,-0.0326052949571334,0.019686766702213,-0.0263418679289062,-0.0066551012266931,-0.0046161078640324,-0.0525430464991616,-0.0571591543631941,-0.0050037044617939,-0.0538783984056568,-0.0588821028674507,-0.004415407522118,-0.0504676253875199,-0.0548830329096379,0.01630351806159,-0.0329189421118535,-0.0166154240502635,-0.0030105051287167,-0.0543493495763917,-0.0573598547051085,0.4838364759368254,-0.2068804618418649,0.2769560140949604,0.0664261390944638,-0.2284670217578364,-0.1620408826633725,0.5055555555555555
104,S105,1.3384194398433529,5.1234988836527305e-11,3.8280218675338265e-11,5.2047288729628605,-76.0406695996079,-64.57021827725592,-57.54475907105447,-49.40000505462626,-61.31553320171956,-55.96954233433215,316.06438404683286,252.26281127310563,403.93404626666165,148.88377173066,144.52084316442327,229.2701965259786,-65.73052689366347,-81.58934406997605,-71.53446697518082,-54.89474210049402,-55.986426103570174,-52.95082997829935,96.22520301136018,343.7656170406883,214.0008881200544,79.81603564662223,157.9818302179817,294.48422669361224,0.0001508489346107,-0.0321039668809614,-0.0319531179463506,0.0095667162979223,-0.0772001906405777,-0.0676334743426554,0.0093923092602989,-0.0208028643747769,-0.0114105551144779,-0.0062886107133195,-0.0439048868929081,-0.0501934976062277,-0.0002285459026659,-0.0312525246114555,-0.0314810705141216,-0.008429414360407,-0.0664961724051401,-0.0749255867655472,0.0019303324171214,-0.0226454376020859,-0.0207151051849644,0.0129117219964966,-0.0555455067239465,-0.0426337847274499,0.2419986506767669,0.2109751351889759,0.452973785865743,-0.0195648437953114,0.1561289589699741,0.1365641151746627,0.6888888888888889
105,S106,3.664450642262524,2.4107930196535874e-10,6.578866124841849e-11,3.974692124221335,-96.42476568831135,-90.80322039324736,-90.92906492689632,-83.65413600389986,-80.63174639756421,-71.59797964696153,438.2545403719084,1084.7746552101853,1263.043511276594,78.27792308453554,115.13717159959111,96.56853399623049,-26.22257106645332,-40.972050531958295,-53.48384874038392,-45.88856706125255,-46.10269862301726,-53.35671133778121,450.3774950188819,1088.45733272014,1288.3801777419455,84.72026367603145,137.1510266315096,97.31881973596047,-0.0354865428449586,-0.0038213982411354,-0.039307941086094,0.0041860357027872,-0.0492590717857623,-0.0450730360829751,-0.0100704604534766,-0.0057489524205479,-0.0158194128740245,-0.0082860569733253,-0.0515750700290574,-0.0598611270023828,-0.0262401217660069,-0.0274701181722078,-0.0537102399382148,0.001940103305173,-0.0448436642636443,-0.0429035609584712,-0.0051288835326935,-0.0106810716658748,-0.0158099551985685,0.0050844086618328,-0.0566594786908903,-0.0515750700290574,0.1084159262176662,-0.1034954694904566,0.0049204567272095,0.105207875731852,-0.101818991449551,0.003388884282301,0.3777777777777778
106,S107,2.92091784357294,2.1310249172942915e-10,7.295737269650723e-11,4.6556353227004905,-55.187846779387804,-60.19645627808449,-57.74603569410445,-41.64143770279131,-51.09619793884348,-48.04142748193745,845.9472303454154,1820.7968550714572,1059.0089024334704,448.7696620139376,423.95936364364456,473.8912293571496,-84.56486231190652,-87.86213089490371,-83.51236992567277,-65.51651234018595,-63.98891723232409,-61.00488527237333,1473.6581995395225,472.25192733685566,1740.677751228371,464.4547788213116,414.15205057596296,335.1861651536085,-0.0118047816665088,-0.001582966483281,-0.0133877481497899,0.0012711021654582,-0.0619134140054404,-0.0606423118399822,-0.010211565003215,0.0025674497593985,-0.0076441152438164,-0.0047499080919754,-0.0615597338299763,-0.0663096419219517,0.011580341722203,-0.0228399116698532,-0.01125956994765,0.0105033178935231,-0.0704766285937905,-0.0599733107002673,-0.0040942294308826,-0.0011168622911167,-0.0052110917219993,0.0044823076360894,-0.0734010540029291,-0.0689187463668397,-0.025930845880777,0.1061245830961162,0.0801937372153391,-0.1176925002784001,0.1896465970282696,0.0719540967498694,0.5111111111111112
107,S108,3.539286088799455,1.4526708902465345e-10,4.1044178226894565e-11,7.978411493882994,-79.19343789573054,-89.45766077778595,-82.35045543451751,-59.99085459945329,-60.268999203450754,-51.115282431707854,693.5004238688498,92.45372794869763,288.6533389240764,49.11651306956462,50.77539029443141,85.99195858612225,-86.44412694160188,-61.56962033542658,-81.57600102203436,-49.81777436558321,-36.961352596836704,-37.00023123358041,1228.5745985660585,158.35951005293768,574.6516576036549,46.11296716113996,136.1117907335212,95.49080044644136,-0.0069816293070673,-0.0297026326933962,-0.0366842620004636,-0.0034788059265171,-0.0401022580869045,-0.0435810640134217,-0.0007722555302764,-0.0085676581431173,-0.0093399136733937,0.0050844086618328,-0.0599184046698864,-0.0548339960080536,-0.0137243240481307,-0.0345533653820871,-0.0482776894302179,-0.0060210102574336,-0.0445176656090225,-0.0505386758664562,-0.0015729624386158,-0.0101317388837949,-0.0117047013224107,-0.0088977151582074,-0.0549677962359965,-0.063865511394204,-0.0321279791121161,0.020727081810534,-0.0114008973015821,0.0196188831483426,-0.0357136357261976,-0.016094752577855,0.6
108,S109,1.6281447349982,6.89603254153882e-10,4.2355156721042025e-10,3.0490799736232503,-85.97337422841834,-54.11166178412454,-73.92940171197178,-84.11080769329408,-9.24639008180968,-71.57634396682244,699.4756753772301,581.9977188328988,801.552204705444,870.4785117571189,197.551402092062,972.8531152345516,-85.19917207623267,-45.94884306954703,-76.3802673155284,-56.12264891008066,-45.38003737052493,-67.37060032454947,433.1365067577759,104.0969182888808,635.7638609117804,119.1019307458986,111.46516826938308,148.6847896668511,-0.0157377865580706,-0.0183619351947746,-0.0340997217528452,0.0020070034191445,-0.0410507310939875,-0.0390437276748429,0.0013698616587651,-0.0196273584673686,-0.0182574968086033,0.0053520091177188,-0.0633687459750556,-0.0580167368573369,0.0015541295191098,-0.0305594150650102,-0.0290052855459003,0.0061548104853766,-0.0444626369065332,-0.0383078264211566,0.0022651054856355,-0.018678870882818,-0.0164137653971825,-0.0058203099155191,-0.0564780342359927,-0.0622983441515119,0.123133305872,0.1621722928341658,0.2853055987061658,0.0007777535821372,0.144190676136186,0.1449684297183233,0.3777777777777777
